run_id,insName,jobCount,stageCount,machinesPerStage,timelimit,foundFeasibleSol,totalElapsedTime,firstObj,firstBound,bestObj,bestBound,improvementRatio,methodCallCounts,reportCount,mipLbBound,mipLbStatus,mipLbDelta,mipLbSolverRuntimeSec,mipLbApplyElapsedSec,mipLbDispatchCmax,mipLbSelectedDispatchVariant,retainedCpBound,retainedCpCallCount,retainedCpBounds,retainedCpModes,retainedCpBestBound,retainedCpBestStatus,retainedCpBestMode,retainedCpBestStages,retainedCpBestBottleneckStage,retainedCpBestSolverRuntimeSec,retainedCpBestApplyElapsedSec,retainedCpBestBoundObj,retainedCpStatus,retainedCpMode,retainedCpStages,retainedCpBottleneckStage,retainedCpSolverRuntimeSec,retainedCpApplyElapsedSec,retainedCpBestObj,retainedCpDispatchObj,retainedCpPostDispatchObj,retainedCpSelectedDispatchVariant,retainedCpPostSelectedDispatchVariant,retainedCpDispatchAnchorStages,retainedCpDispatchElapsedSec,retainedCpDispatchUpdatedIncumbent,retainedCpDispatchKeptIncumbent,scenario,_run_root,_scenario,_path,_has_mip,retainedCpDispatchCpUb,retainedCpDispatchCpLb,refObj,rpdf,is_2nc
20260510T025423_238291/20260510-01,207,160,15,3,4800.0,True,4788.521198263687,,,4183.0,4018.0,0.0235760971055088,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 16, 'solve_base_cp_model': 1}",31,,,,,,,,4018.0,2.0,4018.0;4018.0,first_n_quantiles_last;first_topk_bottlenecks_last,4018.0,FEASIBLE,first_n_quantiles_last,i00 i04 i07 i10 i14,,192.07782356,192.15623125014827,4150.0,FEASIBLE,first_topk_bottlenecks_last,i00 i04 i07 i08 i10 i12 i14,i04,192.079785787,192.22913090558723,4197.0,4249.0,4249.0,mixed_cp_first_anchor,mixed_cp_first_anchor,,266.7244699560106,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,4197.0,4018.0,4131,1.2509020928554246,True
20260510T025423_238291/20260510-01,208,160,20,3,6400.0,True,6384.541072862933,,,4449.0,4256.0,0.0578144853875476,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 16, 'solve_base_cp_model': 1}",31,,,,,,,,4256.0,2.0,4256.0;4256.0,first_n_quantiles_last;first_topk_bottlenecks_last,4256.0,FEASIBLE,first_n_quantiles_last,i00 i05 i10 i14 i19,,256.127967098,256.1938090180047,4513.0,FEASIBLE,first_topk_bottlenecks_last,i00 i06 i08 i10 i13 i14 i19,i06,256.10335743,256.17329674446955,4507.0,4620.0,4620.0,snapshot_2_ub_4510:mixed_cp_consensus,snapshot_2_ub_4510:mixed_cp_consensus,,432.53222899511456,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,False,4510.0,4256.0,4497,-1.0731052984574112,True
20260510T025423_238291/20260510-01,209,200,5,3,2000.0,True,383.93518859148026,,,5334.0,5334.0,0.0009365049634763,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 1}",5,,,,,,,,5334.0,1.0,5334.0,first_n_quantiles_last,5334.0,FEASIBLE,first_n_quantiles_last,i0 i1 i2 i3 i4,,80.098751619,80.16596351796761,5335.0,FEASIBLE,first_n_quantiles_last,i0 i1 i2 i3 i4,,80.098751619,80.16596351796761,5335.0,5334.0,5334.0,snapshot_1_ub_5337:selected_post_retained_cp_local_repair,snapshot_1_ub_5337:selected_post_retained_cp_local_repair,i1 i2 i3,167.72296792641282,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,5337.0,5334.0,5334,0.0,True
20260510T025423_238291/20260510-01,210,200,10,3,4000.0,True,3991.64326124566,,,4891.0,4883.0,0.0042752442996742,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",27,,,,,,,,4883.0,2.0,4856.0;4883.0,first_n_quantiles_last;first_topk_bottlenecks_last,4883.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i3 i4 i5 i9,i1,160.08795733000002,160.16944519337267,4899.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i3 i4 i5 i9,i1,160.08795733000002,160.16944519337267,4899.0,4902.0,4902.0,snapshot_2_ub_4902:mixed_cp_last_anchor,snapshot_2_ub_4902:mixed_cp_last_anchor,,342.44880764884874,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,4902.0,4883.0,4889,0.0408997955010225,True
20260510T025423_238291/20260510-01,211,200,15,3,6000.0,True,5986.903771569432,,,5229.0,5219.0,0.0013368983957219,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",27,,,,,,,,5219.0,2.0,5219.0;5219.0,first_n_quantiles_last;first_topk_bottlenecks_last,5219.0,OPTIMAL,first_n_quantiles_last,i00 i04 i07 i10 i14,,0.238948954,0.2936924509704113,5219.0,FEASIBLE,first_topk_bottlenecks_last,i00 i05 i08 i09 i10 i12 i14,i05,240.10616447,240.23996349424124,5226.0,5236.0,5239.0,incumbent_before_retained_cp,snapshot_1_ub_5227:mixed_cp_first_anchor,,315.9888163935393,False,True,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,5227.0,5219.0,5226,0.05738880918220947,True
20260510T025423_238291/20260510-01,212,200,20,3,8000.0,True,7980.418901385985,,,5402.0,5059.0,0.0142335766423357,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 21, 'solve_base_cp_model': 1}",36,,,,,,,,5059.0,2.0,5059.0;5059.0,first_n_quantiles_last;first_topk_bottlenecks_last,5059.0,FEASIBLE,first_n_quantiles_last,i00 i05 i10 i14 i19,,320.132033877,320.2003513509408,5182.0,FEASIBLE,first_topk_bottlenecks_last,i00 i07 i08 i10 i12 i17 i19,i07,320.085395498,320.250659128651,5334.0,5475.0,5488.0,incumbent_before_retained_cp,best_of_mixed_dispatches_cp_aggregate_start_slack_rank,,670.5862237061374,False,True,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,5334.0,5059.0,5356,0.8551775422941067,True
20260510T025423_238291/20260510-01,213,240,5,3,2400.0,True,1620.3639621747473,,,5735.0,5735.0,0.0003486142583231,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 1, 'pw_cp': 5}",19,,,,,,,,5735.0,2.0,5735.0;5735.0,first_n_quantiles_last;first_topk_bottlenecks_last,5735.0,FEASIBLE,first_n_quantiles_last,i0 i1 i2 i3 i4,,96.103015866,96.17552920011804,5737.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i3 i4,i1,96.097825348,96.20529928384347,5737.0,5737.0,5737.0,incumbent_before_retained_cp,cp_band_preferred_strict_call_release,,72.06688577542081,False,True,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,5737.0,5735.0,5735,0.0,True
20260510T025423_238291/20260510-01,214,240,10,3,4800.0,True,4790.472907489075,,,6383.0,6376.0,0.0007827175954915,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",27,,,,,,,,6376.0,2.0,6376.0;6376.0,first_n_quantiles_last;first_topk_bottlenecks_last,6376.0,FEASIBLE,first_n_quantiles_last,i0 i2 i4 i7 i9,,192.119594627,192.20430130232128,6386.0,FEASIBLE,first_topk_bottlenecks_last,i0 i2 i3 i5 i7 i8 i9,i2,192.10451749,192.23905326984823,6386.0,6386.0,6386.0,incumbent_before_retained_cp,cp_band_preferred_strict_call_release,,90.21388634620234,False,True,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,False,6386.0,6376.0,6383,0.0,True
20260510T025423_238291/20260510-01,215,240,15,3,7200.0,True,7185.309648022108,,,6305.0,6302.0,0.0003171079752655,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",27,,,,,,,,6302.0,2.0,6298.0;6302.0,first_n_quantiles_last;first_topk_bottlenecks_last,6302.0,FEASIBLE,first_topk_bottlenecks_last,i00 i02 i05 i09 i11 i13 i14,i02,288.125593412,288.2753909402527,6305.0,FEASIBLE,first_topk_bottlenecks_last,i00 i02 i05 i09 i11 i13 i14,i02,288.125593412,288.2753909402527,6305.0,6307.0,6330.0,incumbent_before_retained_cp,mixed_cp_consensus,,256.69212129712105,False,True,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,False,6305.0,6302.0,6305,0.0,True
20260510T025423_238291/20260510-01,216,240,20,3,9600.0,True,9576.52704990124,,,6131.0,5844.0,0.0266709001428798,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 14, 'solve_base_cp_model': 1}",29,,,,,,,,5844.0,2.0,5844.0;5844.0,first_n_quantiles_last;first_topk_bottlenecks_last,5844.0,FEASIBLE,first_n_quantiles_last,i00 i05 i10 i14 i19,,384.2251857110001,384.3618904808536,6114.0,FEASIBLE,first_topk_bottlenecks_last,i00 i04 i05 i10 i12 i16 i19,i04,384.130967837,384.32142656156793,6133.0,6219.0,6219.0,snapshot_2_ub_6136:mixed_cp_first_anchor,snapshot_2_ub_6136:mixed_cp_first_anchor,,880.4151902473532,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,6136.0,5844.0,6190,-0.9577144712279847,True
20260510T025423_238291/20260510-01,217,40,5,3,400.0,True,399.02757478476855,,,1016.0,1002.0,0.040604343720491,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 14, 'solve_base_cp_model': 1}",29,,,,,,,,1002.0,2.0,1002.0;1002.0,first_n_quantiles_last;first_topk_bottlenecks_last,1002.0,FEASIBLE,first_n_quantiles_last,i0 i1 i2 i3 i4,,16.035327169000002,16.04892292059958,1046.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i3 i4,i1,16.050116952,16.061333069577813,1037.0,1037.0,1037.0,cp_band_preferred_strict_start_release,cp_band_preferred_strict_start_release,i1 i2 i3,7.526953109540045,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,1037.0,1002.0,1015,0.09847365829640571,True
20260510T025423_238291/20260510-01,218,40,10,3,800.0,True,797.99557645282,,,1363.0,1277.0,0.0625859697386519,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",27,,,,,,,,1277.0,2.0,1263.0;1277.0,first_n_quantiles_last;first_topk_bottlenecks_last,1277.0,FEASIBLE,first_topk_bottlenecks_last,i0 i2 i3 i8 i9,i2,32.059361832,32.073479811660945,1385.0,FEASIBLE,first_topk_bottlenecks_last,i0 i2 i3 i8 i9,i2,32.059361832,32.073479811660945,1385.0,1451.0,1455.0,incumbent_before_retained_cp,best_of_mixed_dispatches_cp_first_anchor_rank,,19.468749494757503,False,True,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,1385.0,1277.0,1350,0.9583486914854404,True
20260510T025423_238291/20260510-01,219,40,15,3,1200.0,True,1197.3241301833484,,,1629.0,1533.0,0.0702054794520548,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",27,,,,,,,,1533.0,2.0,1520.0;1533.0,first_n_quantiles_last;first_topk_bottlenecks_last,1533.0,FEASIBLE,first_topk_bottlenecks_last,i00 i01 i03 i04 i14,i01,48.062804417,48.09952839650214,1614.0,FEASIBLE,first_topk_bottlenecks_last,i00 i01 i03 i04 i14,i01,48.062804417,48.09952839650214,1614.0,1725.0,1725.0,snapshot_2_ub_1616:mixed_cp_first_anchor,snapshot_2_ub_1616:mixed_cp_first_anchor,,42.782368354965,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,1616.0,1533.0,1634,-0.30646644192460926,True
20260510T025423_238291/20260510-01,220,40,20,3,1600.0,True,1596.3509934186136,,,1541.0,1352.0,0.0832837596668649,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",27,,,,,,,,1352.0,2.0,1349.0;1352.0,first_n_quantiles_last;first_topk_bottlenecks_last,1352.0,FEASIBLE,first_topk_bottlenecks_last,i00 i04 i10 i11 i19,i04,64.05646916,64.07092141546309,1446.0,FEASIBLE,first_topk_bottlenecks_last,i00 i04 i10 i11 i19,i04,64.05646916,64.07092141546309,1446.0,1653.0,1653.0,snapshot_4_ub_1450:mixed_cp_consensus,snapshot_4_ub_1450:mixed_cp_consensus,,62.77085019322112,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,False,1450.0,1352.0,1551,-0.6468305304010349,True
20260510T025423_238291/20260510-01,221,80,5,3,800.0,True,34.89842419466004,,,1873.0,1873.0,0.0,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1}",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,,,1873,0.0,True
20260510T025423_238291/20260510-01,222,80,10,3,1600.0,True,1596.462938681886,,,2165.0,2111.0,0.0373499333036905,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",27,,,,,,,,2111.0,2.0,2111.0;2111.0,first_n_quantiles_last;first_topk_bottlenecks_last,2111.0,FEASIBLE,first_n_quantiles_last,i0 i2 i4 i7 i9,,64.062895807,64.08531129546463,2115.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i5 i6 i9,i1,64.06811964900001,64.14481227332726,2161.0,2211.0,2211.0,mixed_cp_aggregate_start_slack,mixed_cp_aggregate_start_slack,,43.66806159261614,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,False,2161.0,2111.0,2159,0.27752081406105455,True
20260510T025423_238291/20260510-01,223,80,15,3,2400.0,True,2393.548106374604,,,2291.0,2218.0,0.062218583708555,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 19, 'solve_base_cp_model': 1}",34,,,,,,,,2218.0,2.0,2183.0;2218.0,first_n_quantiles_last;first_topk_bottlenecks_last,2218.0,FEASIBLE,first_topk_bottlenecks_last,i00 i03 i06 i08 i14,i03,96.063108407,96.11702705919744,2242.0,FEASIBLE,first_topk_bottlenecks_last,i00 i03 i06 i08 i14,i03,96.063108407,96.11702705919744,2242.0,2417.0,2417.0,mixed_cp_consensus,mixed_cp_consensus,,101.97922440012916,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,2242.0,2218.0,2319,-1.2147505422993492,True
20260510T025423_238291/20260510-01,224,80,20,3,3200.0,True,3192.7731243839776,,,2557.0,2315.0,0.0637129256682533,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 13, 'solve_base_cp_model': 1}",28,,,,,,,,2315.0,2.0,2296.0;2315.0,first_n_quantiles_last;first_topk_bottlenecks_last,2315.0,FEASIBLE,first_topk_bottlenecks_last,i00 i06 i10 i13 i19,i06,128.09839187,128.12698238529265,2446.0,FEASIBLE,first_topk_bottlenecks_last,i00 i06 i10 i13 i19,i06,128.09839187,128.12698238529265,2446.0,2731.0,2731.0,incumbent_before_retained_cp,best_of_mixed_dispatches_cp_consensus_rank,,178.47222713101655,False,True,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,False,2446.0,2315.0,2526,1.21975211489278,True
20260510T025423_238291/20260510-01,225,120,5,3,1200.0,True,1197.1815057144274,,,2793.0,2791.0,0.0003579098067287,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",27,,,,,,,,2791.0,2.0,2790.0;2791.0,first_n_quantiles_last;first_topk_bottlenecks_last,2791.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i3 i4,i1,48.06543714,48.10183401964605,2793.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i3 i4,i1,48.06543714,48.10183401964605,2793.0,2793.0,2793.0,incumbent_before_retained_cp,cp_band_preferred_strict_call_release,,10.195136628113689,False,True,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,2793.0,2791.0,2793,0.0,True
20260510T025423_238291/20260510-01,226,120,10,3,2400.0,True,2394.327444279702,,,3021.0,2894.0,0.0454976303317535,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 14, 'solve_base_cp_model': 1}",29,,,,,,,,2894.0,2.0,2894.0;2894.0,first_n_quantiles_last;first_topk_bottlenecks_last,2894.0,FEASIBLE,first_n_quantiles_last,i0 i2 i4 i7 i9,,96.084500952,96.13131770910697,2966.0,FEASIBLE,first_topk_bottlenecks_last,i0 i1 i2 i4 i9,i1,96.106869089,96.19027062272652,3015.0,3131.0,3131.0,snapshot_4_ub_3022:mixed_cp_consensus,snapshot_4_ub_3022:mixed_cp_consensus,,105.30876832501964,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,False,3022.0,2894.0,2991,0.998003992015968,True
20260510T025423_238291/20260510-01,227,120,15,3,3600.0,True,3591.586267738518,,,3293.0,3050.0,0.0452305015946651,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 12, 'solve_base_cp_model': 1}",27,,,,,,,,3050.0,2.0,3048.0;3050.0,first_n_quantiles_last;first_topk_bottlenecks_last,3050.0,FEASIBLE,first_topk_bottlenecks_last,i00 i02 i06 i07 i12 i13 i14,i02,144.11496643,144.2256013643928,3322.0,FEASIBLE,first_topk_bottlenecks_last,i00 i02 i06 i07 i12 i13 i14,i02,144.11496643,144.2256013643928,3322.0,3422.0,3422.0,snapshot_4_ub_3328:post_retained_cp_local_repair__band_pref_prio_rel,snapshot_4_ub_3328:post_retained_cp_local_repair__band_pref_prio_rel,i02,159.96212704712525,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,False,3328.0,3050.0,3292,0.030372057706909643,True
20260510T025423_238291/20260510-01,228,120,20,3,4800.0,True,4789.150712152945,,,3732.0,3410.0,0.0462560695118834,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 2, 'apply_workload_adaptive_retained_stage_cp_lb': 1, 'solve_base_cp_model_with_last_neh_adaptive_time': 2, 'neh_cp': 5, 'incremental_pw_cp': 2, 'pw_cp': 14, 'solve_base_cp_model': 1}",29,,,,,,,,3410.0,2.0,3410.0;3410.0,first_n_quantiles_last;first_topk_bottlenecks_last,3410.0,FEASIBLE,first_n_quantiles_last,i00 i05 i10 i14 i19,,192.137253707,192.21148404944688,3651.0,FEASIBLE,first_topk_bottlenecks_last,i00 i08 i09 i11 i12 i15 i19,i08,192.121995925,192.2632576473989,3704.0,3881.0,3883.0,incumbent_before_retained_cp,snapshot_2_ub_3706:mixed_cp_first_anchor,,293.56009806413203,False,True,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/all_scenarios_summary.csv,False,3706.0,3410.0,3744,-0.32102728731942215,True
20260510T025423_238291/20260510-01,229,160,5,3,1600.0,True,190.88134836917743,,,4097.0,4097.0,0.0007317073170731,"{'set_random_seed': 1, 'apply_shdlb': 1, 'initialize_by_dispatch_portfolio': 1, 'critical_schedule_repair_ls': 1, 'apply_retained_stage_cp_lb': 1, 'dispatch_from_retained_cp': 1}",5,,,,,,,,4097.0,1.0,4097.0,first_n_quantiles_last,4097.0,OPTIMAL,first_n_quantiles_last,i0 i1 i2 i3 i4,,20.298320936,20.35234959376976,4097.0,OPTIMAL,first_n_quantiles_last,i0 i1 i2 i3 i4,,20.298320936,20.35234959376976,4097.0,4097.0,4097.0,cp_band_preferred_strict_call_release,cp_band_preferred_strict_call_release,i1 i2 i3,69.61770509323105,True,False,20260510-01,20260510T025423_238291,20260510-01,Outputs_scenarios/20260510T025423_238291/ff2020/20260510-01/multi_instance_summary.csv,False,4097.0,4097.0,4097,0.0,True
