Problem,SolverVendor,Formulation,Instance,n,m,LB,UB,Gap,ActualTime
Hybridflowshop,CPLEX,CP,1,50,5,952,963,0.01155,600.028
Hybridflowshop,CPLEX,CP,2,50,5,910,910,0,2.335
Hybridflowshop,CPLEX,CP,3,50,5,963,964,0.00104,600.023
Hybridflowshop,CPLEX,CP,4,50,5,998,1004,0.00601,600.027
Hybridflowshop,CPLEX,CP,5,50,5,993,994,0.00101,600.02
Hybridflowshop,CPLEX,CP,6,50,5,924,925,0.00108,600.025
Hybridflowshop,CPLEX,CP,7,50,5,963,981,0.01869,600.021
Hybridflowshop,CPLEX,CP,8,50,5,1080,1085,0.00463,600.028
Hybridflowshop,CPLEX,CP,9,50,5,946,947,0.00106,600.026
Hybridflowshop,CPLEX,CP,10,50,5,977,978,0.00102,600.022
Hybridflowshop,CPLEX,CP,11,50,5,943,946,0.00318,600.023
Hybridflowshop,CPLEX,CP,12,50,5,1000,1000,0,39.735
Hybridflowshop,CPLEX,CP,13,50,5,921,934,0.01412,600.022
Hybridflowshop,CPLEX,CP,14,50,5,1016,1021,0.00492,600.026
Hybridflowshop,CPLEX,CP,15,50,5,981,981,0,586.269
Hybridflowshop,CPLEX,CP,16,50,5,1068,1068,0,17.637
Hybridflowshop,CPLEX,CP,17,50,5,979,981,0.00204,600.021
Hybridflowshop,CPLEX,CP,18,50,5,971,995,0.02472,600.026
Hybridflowshop,CPLEX,CP,19,50,5,884,892,0.00905,600.032
Hybridflowshop,CPLEX,CP,20,50,5,1060,1062,0.00189,600.038
Hybridflowshop,CPLEX,CP,21,50,5,974,974,0,517.243
Hybridflowshop,CPLEX,CP,22,50,5,1024,1033,0.00879,600.02
Hybridflowshop,CPLEX,CP,23,50,5,1005,1005,0,33.385
Hybridflowshop,CPLEX,CP,24,50,5,963,972,0.00935,600.021
Hybridflowshop,CPLEX,CP,25,50,5,982,982,0,301.347
Hybridflowshop,CPLEX,CP,26,50,5,1001,1001,0,99.169
Hybridflowshop,CPLEX,CP,27,50,5,1050,1057,0.00667,600.018
Hybridflowshop,CPLEX,CP,28,50,5,1065,1065,0,11.267
Hybridflowshop,CPLEX,CP,29,50,5,880,882,0.00227,600.023
Hybridflowshop,CPLEX,CP,30,50,5,934,962,0.02998,600.026
Hybridflowshop,CPLEX,CP,31,50,5,1068,1068,0,534.573
Hybridflowshop,CPLEX,CP,32,50,5,970,970,0,173.362
Hybridflowshop,CPLEX,CP,33,50,5,997,997,0,99.071
Hybridflowshop,CPLEX,CP,34,50,5,986,986,0,5.643
Hybridflowshop,CPLEX,CP,35,50,5,1014,1026,0.01183,600.018
Hybridflowshop,CPLEX,CP,36,50,5,1058,1058,0,68.774
Hybridflowshop,CPLEX,CP,37,50,5,1040,1048,0.00769,600.02
Hybridflowshop,CPLEX,CP,38,50,5,959,980,0.0219,600.029
Hybridflowshop,CPLEX,CP,39,50,5,905,908,0.00331,600.021
Hybridflowshop,CPLEX,CP,40,50,5,1029,1033,0.00389,600.025
Hybridflowshop,CPLEX,CP,41,50,5,961,961,0,526.848
Hybridflowshop,CPLEX,CP,42,50,5,1003,1003,0,471.392
Hybridflowshop,CPLEX,CP,43,50,5,1032,1032,0,187.658
Hybridflowshop,CPLEX,CP,44,50,5,981,981,0,217.886
Hybridflowshop,CPLEX,CP,45,50,5,992,992,0,27.942
Hybridflowshop,CPLEX,CP,46,50,5,960,960,0,216.806
Hybridflowshop,CPLEX,CP,47,50,5,1011,1018,0.00692,600.025
Hybridflowshop,CPLEX,CP,48,50,5,1062,1062,0,31.745
Hybridflowshop,CPLEX,CP,49,50,5,1024,1041,0.0166,600.025
Hybridflowshop,CPLEX,CP,50,50,5,1002,1006,0.00399,600.03
Hybridflowshop,CPLEX,CP,51,50,5,977,977,0,1.483
Hybridflowshop,CPLEX,CP,52,50,5,975,975,0,28.913
Hybridflowshop,CPLEX,CP,53,50,5,1090,1090,0,218.569
Hybridflowshop,CPLEX,CP,54,50,5,1035,1038,0.0029,600.028
Hybridflowshop,CPLEX,CP,55,50,5,998,1004,0.00601,600.018
Hybridflowshop,CPLEX,CP,56,50,5,936,936,0,128.47
Hybridflowshop,CPLEX,CP,57,50,5,918,922,0.00436,600.029
Hybridflowshop,CPLEX,CP,58,50,5,1069,1070,0.00094,600.026
Hybridflowshop,CPLEX,CP,59,50,5,1072,1072,0,95.752
Hybridflowshop,CPLEX,CP,60,50,5,1044,1045,0.00096,600.026
Hybridflowshop,CPLEX,CP,61,50,5,1026,1041,0.01462,600.019
Hybridflowshop,CPLEX,CP,62,50,5,988,999,0.01113,600.028
Hybridflowshop,CPLEX,CP,63,50,5,980,980,0,67.175
Hybridflowshop,CPLEX,CP,64,50,5,1023,1023,0,1.927
Hybridflowshop,CPLEX,CP,65,50,5,914,914,0,8.056
Hybridflowshop,CPLEX,CP,66,50,5,922,954,0.03471,600.028
Hybridflowshop,CPLEX,CP,67,50,5,985,985,0,20.708
Hybridflowshop,CPLEX,CP,68,50,5,976,976,0,177.838
Hybridflowshop,CPLEX,CP,69,50,5,975,975,0,175.73
Hybridflowshop,CPLEX,CP,70,50,5,934,937,0.00321,600.02
Hybridflowshop,CPLEX,CP,71,50,5,1005,1008,0.00299,600.016
Hybridflowshop,CPLEX,CP,72,50,5,1032,1033,0.00097,600.029
Hybridflowshop,CPLEX,CP,73,50,5,928,937,0.0097,600.018
Hybridflowshop,CPLEX,CP,74,50,5,955,965,0.01047,600.018
Hybridflowshop,CPLEX,CP,75,50,5,929,929,0,328.447
Hybridflowshop,CPLEX,CP,76,50,5,978,995,0.01738,600.025
Hybridflowshop,CPLEX,CP,77,50,5,928,934,0.00647,600.02
Hybridflowshop,CPLEX,CP,78,50,5,1017,1022,0.00492,600.023
Hybridflowshop,CPLEX,CP,79,50,5,970,970,0,179.739
Hybridflowshop,CPLEX,CP,80,50,5,985,1003,0.01827,600.019
Hybridflowshop,CPLEX,CP,81,50,5,1039,1042,0.00289,600.018
Hybridflowshop,CPLEX,CP,82,50,5,1063,1075,0.01129,600.032
Hybridflowshop,CPLEX,CP,83,50,5,946,951,0.00529,600.024
Hybridflowshop,CPLEX,CP,84,50,5,918,933,0.01634,600.021
Hybridflowshop,CPLEX,CP,85,50,5,993,993,0,188.349
Hybridflowshop,CPLEX,CP,86,50,5,948,960,0.01266,600.054
Hybridflowshop,CPLEX,CP,87,50,5,933,935,0.00214,600.022
Hybridflowshop,CPLEX,CP,88,50,5,993,1006,0.01309,600.026
Hybridflowshop,CPLEX,CP,89,50,5,1122,1122,0,1.481
Hybridflowshop,CPLEX,CP,90,50,5,1006,1006,0,4.864
Hybridflowshop,CPLEX,CP,91,50,5,671,682,0.01639,600.024
Hybridflowshop,CPLEX,CP,92,50,5,615,646,0.05041,600.03
Hybridflowshop,CPLEX,CP,93,50,5,585,596,0.0188,600.024
Hybridflowshop,CPLEX,CP,94,50,5,613,644,0.05057,600.024
Hybridflowshop,CPLEX,CP,95,50,5,641,641,0,28.222
Hybridflowshop,CPLEX,CP,96,50,5,689,693,0.00581,600.023
Hybridflowshop,CPLEX,CP,97,50,5,641,651,0.0156,600.031
Hybridflowshop,CPLEX,CP,98,50,5,635,644,0.01417,600.026
Hybridflowshop,CPLEX,CP,99,50,5,595,608,0.02185,600.029
Hybridflowshop,CPLEX,CP,100,50,5,598,614,0.02676,600.031
Hybridflowshop,CPLEX,CP,101,50,5,663,676,0.01961,600.025
Hybridflowshop,CPLEX,CP,102,50,5,602,608,0.00997,600.02
Hybridflowshop,CPLEX,CP,103,50,5,627,648,0.03349,600.019
Hybridflowshop,CPLEX,CP,104,50,5,692,696,0.00578,600.028
Hybridflowshop,CPLEX,CP,105,50,5,670,685,0.02239,600.028
Hybridflowshop,CPLEX,CP,106,50,5,611,622,0.018,600.031
Hybridflowshop,CPLEX,CP,107,50,5,647,660,0.02009,600.028
Hybridflowshop,CPLEX,CP,108,50,5,630,643,0.02063,600.02
Hybridflowshop,CPLEX,CP,109,50,5,705,706,0.00142,600.025
Hybridflowshop,CPLEX,CP,110,50,5,594,618,0.0404,600.017
Hybridflowshop,CPLEX,CP,111,50,5,670,670,0,63.975
Hybridflowshop,CPLEX,CP,112,50,5,640,672,0.05,600.023
Hybridflowshop,CPLEX,CP,113,50,5,576,616,0.06944,600.019
Hybridflowshop,CPLEX,CP,114,50,5,609,639,0.04926,600.017
Hybridflowshop,CPLEX,CP,115,50,5,635,638,0.00472,600.019
Hybridflowshop,CPLEX,CP,116,50,5,626,637,0.01757,600.019
Hybridflowshop,CPLEX,CP,117,50,5,652,681,0.04448,600.017
Hybridflowshop,CPLEX,CP,118,50,5,591,611,0.03384,600.03
Hybridflowshop,CPLEX,CP,119,50,5,691,706,0.02171,600.067
Hybridflowshop,CPLEX,CP,120,50,5,597,623,0.04355,600.025
Hybridflowshop,CPLEX,CP,121,50,5,595,612,0.02857,600.021
Hybridflowshop,CPLEX,CP,122,50,5,619,653,0.05493,600.021
Hybridflowshop,CPLEX,CP,123,50,5,632,644,0.01899,600.028
Hybridflowshop,CPLEX,CP,124,50,5,620,636,0.02581,600.023
Hybridflowshop,CPLEX,CP,125,50,5,606,624,0.0297,600.024
Hybridflowshop,CPLEX,CP,126,50,5,640,640,0,71.666
Hybridflowshop,CPLEX,CP,127,50,5,640,653,0.02031,600.022
Hybridflowshop,CPLEX,CP,128,50,5,569,578,0.01582,600.027
Hybridflowshop,CPLEX,CP,129,50,5,668,679,0.01647,600.028
Hybridflowshop,CPLEX,CP,130,50,5,649,670,0.03236,600.02
Hybridflowshop,CPLEX,CP,131,50,5,630,668,0.06032,600.028
Hybridflowshop,CPLEX,CP,132,50,5,700,711,0.01571,600.018
Hybridflowshop,CPLEX,CP,133,50,5,591,611,0.03384,600.021
Hybridflowshop,CPLEX,CP,134,50,5,649,674,0.03852,600.031
Hybridflowshop,CPLEX,CP,135,50,5,621,625,0.00644,600.026
Hybridflowshop,CPLEX,CP,136,50,5,573,604,0.0541,600.029
Hybridflowshop,CPLEX,CP,137,50,5,622,628,0.00965,600.03
Hybridflowshop,CPLEX,CP,138,50,5,581,590,0.01549,600.027
Hybridflowshop,CPLEX,CP,139,50,5,697,697,0,370.697
Hybridflowshop,CPLEX,CP,140,50,5,662,667,0.00755,600.028
Hybridflowshop,CPLEX,CP,141,50,5,559,594,0.06261,600.028
Hybridflowshop,CPLEX,CP,142,50,5,647,647,0,289.825
Hybridflowshop,CPLEX,CP,143,50,5,719,723,0.00556,600.021
Hybridflowshop,CPLEX,CP,144,50,5,609,623,0.02299,600.028
Hybridflowshop,CPLEX,CP,145,50,5,683,690,0.01025,600.021
Hybridflowshop,CPLEX,CP,146,50,5,582,596,0.02405,600.027
Hybridflowshop,CPLEX,CP,147,50,5,610,626,0.02623,600.026
Hybridflowshop,CPLEX,CP,148,50,5,738,738,0,4.718
Hybridflowshop,CPLEX,CP,149,50,5,676,680,0.00592,600.024
Hybridflowshop,CPLEX,CP,150,50,5,638,646,0.01254,600.029
Hybridflowshop,CPLEX,CP,151,50,5,630,651,0.03333,600.029
Hybridflowshop,CPLEX,CP,152,50,5,648,652,0.00617,600.024
Hybridflowshop,CPLEX,CP,153,50,5,656,656,0,21.556
Hybridflowshop,CPLEX,CP,154,50,5,639,662,0.03599,600.022
Hybridflowshop,CPLEX,CP,155,50,5,627,649,0.03509,600.068
Hybridflowshop,CPLEX,CP,156,50,5,627,653,0.04147,600.018
Hybridflowshop,CPLEX,CP,157,50,5,640,662,0.03438,600.02
Hybridflowshop,CPLEX,CP,158,50,5,675,675,0,102.15
Hybridflowshop,CPLEX,CP,159,50,5,625,632,0.0112,600.028
Hybridflowshop,CPLEX,CP,160,50,5,611,638,0.04419,600.028
Hybridflowshop,CPLEX,CP,161,50,5,648,668,0.03086,600.017
Hybridflowshop,CPLEX,CP,162,50,5,630,646,0.0254,600.02
Hybridflowshop,CPLEX,CP,163,50,5,612,625,0.02124,600.027
Hybridflowshop,CPLEX,CP,164,50,5,563,596,0.05861,600.019
Hybridflowshop,CPLEX,CP,165,50,5,575,593,0.0313,600.019
Hybridflowshop,CPLEX,CP,166,50,5,608,616,0.01316,600.019
Hybridflowshop,CPLEX,CP,167,50,5,598,608,0.01672,600.036
Hybridflowshop,CPLEX,CP,168,50,5,636,643,0.01101,600.021
Hybridflowshop,CPLEX,CP,169,50,5,652,652,0,2.721
Hybridflowshop,CPLEX,CP,170,50,5,601,614,0.02163,600.024
Hybridflowshop,CPLEX,CP,171,50,5,621,634,0.02093,600.03
Hybridflowshop,CPLEX,CP,172,50,5,670,670,0,76.144
Hybridflowshop,CPLEX,CP,173,50,5,610,617,0.01148,600.021
Hybridflowshop,CPLEX,CP,174,50,5,641,645,0.00624,600.019
Hybridflowshop,CPLEX,CP,175,50,5,655,671,0.02443,600.022
Hybridflowshop,CPLEX,CP,176,50,5,570,617,0.08246,600.022
Hybridflowshop,CPLEX,CP,177,50,5,599,612,0.0217,600.025
Hybridflowshop,CPLEX,CP,178,50,5,604,627,0.03808,600.026
Hybridflowshop,CPLEX,CP,179,50,5,640,658,0.02812,600.018
Hybridflowshop,CPLEX,CP,180,50,5,621,632,0.01771,600.018
Hybridflowshop,CPLEX,CP,181,50,10,1125,1195,0.06222,600.026
Hybridflowshop,CPLEX,CP,182,50,10,1165,1257,0.07897,600.036
Hybridflowshop,CPLEX,CP,183,50,10,1230,1356,0.10244,600.028
Hybridflowshop,CPLEX,CP,184,50,10,1275,1299,0.01882,600.032
Hybridflowshop,CPLEX,CP,185,50,10,1137,1264,0.1117,600.031
Hybridflowshop,CPLEX,CP,186,50,10,1191,1253,0.05206,600.03
Hybridflowshop,CPLEX,CP,187,50,10,1120,1208,0.07857,600.038
Hybridflowshop,CPLEX,CP,188,50,10,1215,1303,0.07243,600.103
Hybridflowshop,CPLEX,CP,189,50,10,1127,1249,0.10825,600.027
Hybridflowshop,CPLEX,CP,190,50,10,1230,1258,0.02276,600.03
Hybridflowshop,CPLEX,CP,191,50,10,1135,1234,0.08722,600.027
Hybridflowshop,CPLEX,CP,192,50,10,1200,1266,0.055,600.026
Hybridflowshop,CPLEX,CP,193,50,10,1197,1267,0.05848,600.034
Hybridflowshop,CPLEX,CP,194,50,10,1203,1279,0.06318,600.026
Hybridflowshop,CPLEX,CP,195,50,10,1225,1296,0.05796,600.031
Hybridflowshop,CPLEX,CP,196,50,10,1193,1289,0.08047,600.03
Hybridflowshop,CPLEX,CP,197,50,10,1117,1209,0.08236,600.033
Hybridflowshop,CPLEX,CP,198,50,10,1185,1249,0.05401,600.028
Hybridflowshop,CPLEX,CP,199,50,10,1183,1223,0.03381,600.031
Hybridflowshop,CPLEX,CP,200,50,10,1217,1286,0.0567,600.036
Hybridflowshop,CPLEX,CP,201,50,10,1221,1316,0.07781,600.037
Hybridflowshop,CPLEX,CP,202,50,10,1073,1185,0.10438,600.031
Hybridflowshop,CPLEX,CP,203,50,10,1195,1285,0.07531,600.031
Hybridflowshop,CPLEX,CP,204,50,10,1224,1243,0.01552,600.04
Hybridflowshop,CPLEX,CP,205,50,10,1235,1362,0.10283,600.034
Hybridflowshop,CPLEX,CP,206,50,10,1178,1254,0.06452,600.03
Hybridflowshop,CPLEX,CP,207,50,10,1207,1264,0.04722,600.034
Hybridflowshop,CPLEX,CP,208,50,10,1204,1290,0.07143,600.029
Hybridflowshop,CPLEX,CP,209,50,10,1250,1315,0.052,600.023
Hybridflowshop,CPLEX,CP,210,50,10,1125,1203,0.06933,600.107
Hybridflowshop,CPLEX,CP,211,50,10,1137,1262,0.10994,600.028
Hybridflowshop,CPLEX,CP,212,50,10,1139,1210,0.06234,600.027
Hybridflowshop,CPLEX,CP,213,50,10,1241,1300,0.04754,600.037
Hybridflowshop,CPLEX,CP,214,50,10,1200,1284,0.07,600.03
Hybridflowshop,CPLEX,CP,215,50,10,1275,1300,0.01961,600.043
Hybridflowshop,CPLEX,CP,216,50,10,1148,1262,0.0993,600.036
Hybridflowshop,CPLEX,CP,217,50,10,1175,1266,0.07745,600.026
Hybridflowshop,CPLEX,CP,218,50,10,1313,1315,0.00152,600.029
Hybridflowshop,CPLEX,CP,219,50,10,1165,1235,0.06009,600.03
Hybridflowshop,CPLEX,CP,220,50,10,1179,1265,0.07294,600.026
Hybridflowshop,CPLEX,CP,221,50,10,1198,1265,0.05593,600.02
Hybridflowshop,CPLEX,CP,222,50,10,1243,1304,0.04907,600.027
Hybridflowshop,CPLEX,CP,223,50,10,1234,1283,0.03971,600.042
Hybridflowshop,CPLEX,CP,224,50,10,1183,1308,0.10566,600.03
Hybridflowshop,CPLEX,CP,225,50,10,1185,1314,0.10886,600.029
Hybridflowshop,CPLEX,CP,226,50,10,1164,1260,0.08247,600.027
Hybridflowshop,CPLEX,CP,227,50,10,1278,1369,0.07121,600.038
Hybridflowshop,CPLEX,CP,228,50,10,1137,1237,0.08795,600.035
Hybridflowshop,CPLEX,CP,229,50,10,1158,1233,0.06477,600.035
Hybridflowshop,CPLEX,CP,230,50,10,1179,1258,0.06701,600.03
Hybridflowshop,CPLEX,CP,231,50,10,1079,1216,0.12697,600.039
Hybridflowshop,CPLEX,CP,232,50,10,1125,1223,0.08711,600.027
Hybridflowshop,CPLEX,CP,233,50,10,1237,1292,0.04446,600.031
Hybridflowshop,CPLEX,CP,234,50,10,1246,1320,0.05939,600.121
Hybridflowshop,CPLEX,CP,235,50,10,1184,1299,0.09713,600.034
Hybridflowshop,CPLEX,CP,236,50,10,1208,1306,0.08113,600.03
Hybridflowshop,CPLEX,CP,237,50,10,1225,1271,0.03755,600.032
Hybridflowshop,CPLEX,CP,238,50,10,1266,1305,0.03081,600.025
Hybridflowshop,CPLEX,CP,239,50,10,1189,1255,0.05551,600.037
Hybridflowshop,CPLEX,CP,240,50,10,1133,1241,0.09532,600.047
Hybridflowshop,CPLEX,CP,241,50,10,1264,1284,0.01582,600.033
Hybridflowshop,CPLEX,CP,242,50,10,1160,1287,0.10948,600.036
Hybridflowshop,CPLEX,CP,243,50,10,1191,1240,0.04114,600.025
Hybridflowshop,CPLEX,CP,244,50,10,1278,1333,0.04304,600.038
Hybridflowshop,CPLEX,CP,245,50,10,1115,1244,0.1157,600.034
Hybridflowshop,CPLEX,CP,246,50,10,1212,1302,0.07426,600.029
Hybridflowshop,CPLEX,CP,247,50,10,1221,1275,0.04423,600.027
Hybridflowshop,CPLEX,CP,248,50,10,1248,1263,0.01202,600.031
Hybridflowshop,CPLEX,CP,249,50,10,1125,1214,0.07911,600.031
Hybridflowshop,CPLEX,CP,250,50,10,1179,1240,0.05174,600.035
Hybridflowshop,CPLEX,CP,251,50,10,1165,1225,0.0515,600.028
Hybridflowshop,CPLEX,CP,252,50,10,1150,1229,0.0687,600.03
Hybridflowshop,CPLEX,CP,253,50,10,1211,1284,0.06028,600.03
Hybridflowshop,CPLEX,CP,254,50,10,1132,1180,0.0424,600.039
Hybridflowshop,CPLEX,CP,255,50,10,1252,1285,0.02636,600.037
Hybridflowshop,CPLEX,CP,256,50,10,1203,1286,0.06899,600.026
Hybridflowshop,CPLEX,CP,257,50,10,1167,1245,0.06684,600.028
Hybridflowshop,CPLEX,CP,258,50,10,1238,1290,0.042,600.028
Hybridflowshop,CPLEX,CP,259,50,10,1151,1254,0.08949,600.03
Hybridflowshop,CPLEX,CP,260,50,10,1183,1279,0.08115,600.029
Hybridflowshop,CPLEX,CP,261,50,10,1259,1279,0.01589,600.033
Hybridflowshop,CPLEX,CP,262,50,10,1197,1288,0.07602,600.035
Hybridflowshop,CPLEX,CP,263,50,10,1241,1292,0.0411,600.129
Hybridflowshop,CPLEX,CP,264,50,10,1272,1316,0.03459,600.038
Hybridflowshop,CPLEX,CP,265,50,10,1294,1308,0.01082,600.025
Hybridflowshop,CPLEX,CP,266,50,10,1167,1252,0.07284,600.042
Hybridflowshop,CPLEX,CP,267,50,10,1129,1230,0.08946,600.03
Hybridflowshop,CPLEX,CP,268,50,10,1185,1303,0.09958,600.027
Hybridflowshop,CPLEX,CP,269,50,10,1147,1257,0.0959,600.03
Hybridflowshop,CPLEX,CP,270,50,10,1232,1286,0.04383,600.026
Hybridflowshop,CPLEX,CP,271,50,10,856,952,0.11215,600.028
Hybridflowshop,CPLEX,CP,272,50,10,832,913,0.09736,600.03
Hybridflowshop,CPLEX,CP,273,50,10,887,903,0.01804,600.034
Hybridflowshop,CPLEX,CP,274,50,10,839,905,0.07867,600.031
Hybridflowshop,CPLEX,CP,275,50,10,811,875,0.07891,600.023
Hybridflowshop,CPLEX,CP,276,50,10,794,881,0.10957,600.024
Hybridflowshop,CPLEX,CP,277,50,10,840,904,0.07619,600.028
Hybridflowshop,CPLEX,CP,278,50,10,820,892,0.0878,600.038
Hybridflowshop,CPLEX,CP,279,50,10,824,908,0.10194,600.031
Hybridflowshop,CPLEX,CP,280,50,10,897,958,0.068,600.036
Hybridflowshop,CPLEX,CP,281,50,10,864,955,0.10532,600.028
Hybridflowshop,CPLEX,CP,282,50,10,834,916,0.09832,600.028
Hybridflowshop,CPLEX,CP,283,50,10,773,877,0.13454,600.029
Hybridflowshop,CPLEX,CP,284,50,10,837,902,0.07766,600.018
Hybridflowshop,CPLEX,CP,285,50,10,813,876,0.07749,600.029
Hybridflowshop,CPLEX,CP,286,50,10,867,884,0.01961,600.027
Hybridflowshop,CPLEX,CP,287,50,10,897,945,0.05351,600.03
Hybridflowshop,CPLEX,CP,288,50,10,818,907,0.1088,600.027
Hybridflowshop,CPLEX,CP,289,50,10,806,892,0.1067,600.03
Hybridflowshop,CPLEX,CP,290,50,10,794,847,0.06675,600.028
Hybridflowshop,CPLEX,CP,291,50,10,884,928,0.04977,600.021
Hybridflowshop,CPLEX,CP,292,50,10,857,946,0.10385,600.025
Hybridflowshop,CPLEX,CP,293,50,10,798,870,0.09023,600.03
Hybridflowshop,CPLEX,CP,294,50,10,834,896,0.07434,600.03
Hybridflowshop,CPLEX,CP,295,50,10,831,896,0.07822,600.159
Hybridflowshop,CPLEX,CP,296,50,10,823,885,0.07533,600.026
Hybridflowshop,CPLEX,CP,297,50,10,870,935,0.07471,600.028
Hybridflowshop,CPLEX,CP,298,50,10,824,918,0.11408,600.031
Hybridflowshop,CPLEX,CP,299,50,10,844,948,0.12322,600.028
Hybridflowshop,CPLEX,CP,300,50,10,847,903,0.06612,600.025
Hybridflowshop,CPLEX,CP,301,50,10,843,947,0.12337,600.029
Hybridflowshop,CPLEX,CP,302,50,10,891,934,0.04826,600.032
Hybridflowshop,CPLEX,CP,303,50,10,841,907,0.07848,600.025
Hybridflowshop,CPLEX,CP,304,50,10,871,941,0.08037,600.027
Hybridflowshop,CPLEX,CP,305,50,10,864,912,0.05556,600.03
Hybridflowshop,CPLEX,CP,306,50,10,865,931,0.0763,600.029
Hybridflowshop,CPLEX,CP,307,50,10,767,853,0.11213,600.029
Hybridflowshop,CPLEX,CP,308,50,10,794,862,0.08564,600.028
Hybridflowshop,CPLEX,CP,309,50,10,907,996,0.09813,600.024
Hybridflowshop,CPLEX,CP,310,50,10,847,941,0.11098,600.029
Hybridflowshop,CPLEX,CP,311,50,10,860,915,0.06395,600.034
Hybridflowshop,CPLEX,CP,312,50,10,836,903,0.08014,600.031
Hybridflowshop,CPLEX,CP,313,50,10,855,961,0.12398,600.03
Hybridflowshop,CPLEX,CP,314,50,10,789,865,0.09632,600.036
Hybridflowshop,CPLEX,CP,315,50,10,816,860,0.05392,600.026
Hybridflowshop,CPLEX,CP,316,50,10,877,942,0.07412,600.028
Hybridflowshop,CPLEX,CP,317,50,10,831,905,0.08905,600.029
Hybridflowshop,CPLEX,CP,318,50,10,798,877,0.099,600.028
Hybridflowshop,CPLEX,CP,319,50,10,827,924,0.11729,600.032
Hybridflowshop,CPLEX,CP,320,50,10,839,893,0.06436,600.027
Hybridflowshop,CPLEX,CP,321,50,10,836,907,0.08493,600.03
Hybridflowshop,CPLEX,CP,322,50,10,863,909,0.0533,600.037
Hybridflowshop,CPLEX,CP,323,50,10,862,953,0.10557,600.028
Hybridflowshop,CPLEX,CP,324,50,10,819,896,0.09402,600.028
Hybridflowshop,CPLEX,CP,325,50,10,810,878,0.08395,600.036
Hybridflowshop,CPLEX,CP,326,50,10,836,922,0.10287,600.032
Hybridflowshop,CPLEX,CP,327,50,10,831,908,0.09266,600.028
Hybridflowshop,CPLEX,CP,328,50,10,835,912,0.09222,600.029
Hybridflowshop,CPLEX,CP,329,50,10,791,867,0.09608,600.028
Hybridflowshop,CPLEX,CP,330,50,10,831,922,0.10951,600.027
Hybridflowshop,CPLEX,CP,331,50,10,797,875,0.09787,600.022
Hybridflowshop,CPLEX,CP,332,50,10,826,916,0.10896,600.025
Hybridflowshop,CPLEX,CP,333,50,10,824,885,0.07403,600.152
Hybridflowshop,CPLEX,CP,334,50,10,878,960,0.09339,600.035
Hybridflowshop,CPLEX,CP,335,50,10,841,884,0.05113,600.032
Hybridflowshop,CPLEX,CP,336,50,10,825,910,0.10303,600.027
Hybridflowshop,CPLEX,CP,337,50,10,903,951,0.05316,600.028
Hybridflowshop,CPLEX,CP,338,50,10,827,860,0.0399,600.028
Hybridflowshop,CPLEX,CP,339,50,10,834,909,0.08993,600.028
Hybridflowshop,CPLEX,CP,340,50,10,808,868,0.07426,600.03
Hybridflowshop,CPLEX,CP,341,50,10,816,883,0.08211,600.028
Hybridflowshop,CPLEX,CP,342,50,10,835,905,0.08383,600.027
Hybridflowshop,CPLEX,CP,343,50,10,860,929,0.08023,600.028
Hybridflowshop,CPLEX,CP,344,50,10,923,1005,0.08884,600.033
Hybridflowshop,CPLEX,CP,345,50,10,876,930,0.06164,600.026
Hybridflowshop,CPLEX,CP,346,50,10,774,851,0.09948,600.04
Hybridflowshop,CPLEX,CP,347,50,10,838,922,0.10024,600.029
Hybridflowshop,CPLEX,CP,348,50,10,883,943,0.06795,600.025
Hybridflowshop,CPLEX,CP,349,50,10,865,911,0.05318,600.028
Hybridflowshop,CPLEX,CP,350,50,10,865,933,0.07861,600.029
Hybridflowshop,CPLEX,CP,351,50,10,783,836,0.06769,600.039
Hybridflowshop,CPLEX,CP,352,50,10,857,948,0.10618,600.031
Hybridflowshop,CPLEX,CP,353,50,10,857,937,0.09335,600.027
Hybridflowshop,CPLEX,CP,354,50,10,846,942,0.11348,600.027
Hybridflowshop,CPLEX,CP,355,50,10,868,938,0.08065,600.03
Hybridflowshop,CPLEX,CP,356,50,10,852,917,0.07629,600.027
Hybridflowshop,CPLEX,CP,357,50,10,898,942,0.049,600.031
Hybridflowshop,CPLEX,CP,358,50,10,850,903,0.06235,600.029
Hybridflowshop,CPLEX,CP,359,50,10,815,917,0.12515,600.026
Hybridflowshop,CPLEX,CP,360,50,10,854,905,0.05972,600.036
Hybridflowshop,CPLEX,CP,361,100,5,1869,1869,0,0.253
Hybridflowshop,CPLEX,CP,362,100,5,1914,1914,0,13.935
Hybridflowshop,CPLEX,CP,363,100,5,1844,1852,0.00434,600.034
Hybridflowshop,CPLEX,CP,364,100,5,1808,1813,0.00277,600.031
Hybridflowshop,CPLEX,CP,365,100,5,1876,1876,0,134.132
Hybridflowshop,CPLEX,CP,366,100,5,1895,1896,0.00053,600.038
Hybridflowshop,CPLEX,CP,367,100,5,1912,1915,0.00157,600.029
Hybridflowshop,CPLEX,CP,368,100,5,1837,1837,0,116.603
Hybridflowshop,CPLEX,CP,369,100,5,1816,1833,0.00936,600.025
Hybridflowshop,CPLEX,CP,370,100,5,1886,1886,0,149.344
Hybridflowshop,CPLEX,CP,371,100,5,1875,1875,0,30.186
Hybridflowshop,CPLEX,CP,372,100,5,1897,1897,0,50.842
Hybridflowshop,CPLEX,CP,373,100,5,1772,1772,0,314.825
Hybridflowshop,CPLEX,CP,374,100,5,1842,1844,0.00109,600.033
